index,lat,lon,avg_pm25,risk
14854,29.92,78.14,34.75327463312369,LOW
14855,29.945,78.155,22.17938155136268,LOW
14856,29.98,78.135,25.075744234800844,LOW
14857,29.965,78.12,25.248872117400417,LOW
14858,29.946,78.162,22.17938155136268,LOW
14859,29.93,78.15,17.09061215932914,LOW
14860,29.91,78.125,35.5919748427673,LOW
14861,30.127,78.324,21.078775681341718,LOW
14862,30.1058,78.2983,21.358999999999998,LOW
14863,30.095,78.28,28.776658280922433,LOW
14864,30.118,78.305,14.674285115303983,LOW
14865,30.102,78.3,21.358999999999998,LOW
14866,30.08,78.275,29.060725366876312,LOW
14867,30.072,78.29,31.020146750524106,LOW
14868,30.3398,78.0644,25.332410901467508,LOW
14869,30.3165,78.0322,25.635656184486372,LOW
14870,30.3245,78.0425,26.871486373165617,LOW
14871,30.275,78.02,30.354331236897277,LOW
14872,30.3058,77.9958,18.319446540880502,LOW
14873,30.36,77.98,28.735274633123687,LOW
14874,30.35,78.055,24.164364779874212,LOW
14875,30.3121,78.0432,34.383677148846964,LOW
14876,30.3272,78.0612,18.839366876310272,LOW
14877,30.3348,77.9962,33.29519077568134,LOW
14878,30.3215,78.041,26.871486373165617,LOW
14879,30.362,78.048,23.10503983228512,LOW
14880,30.385,78.065,25.9197106918239,LOW
14881,29.9582,78.1642,23.310075471698113,LOW
14882,29.92,78.14,34.75327463312369,LOW
14883,29.945,78.155,22.17938155136268,LOW
14884,29.98,78.135,25.075744234800844,LOW
14885,29.965,78.12,25.248872117400417,LOW
14886,29.946,78.162,22.17938155136268,LOW
14887,29.93,78.15,17.09061215932914,LOW
14888,29.91,78.125,35.5919748427673,LOW
14889,30.127,78.324,21.078775681341718,LOW
14890,30.1058,78.2983,21.358999999999998,LOW
14891,30.095,78.28,28.776658280922433,LOW
14892,30.118,78.305,14.674285115303983,LOW
14893,30.102,78.3,21.358999999999998,LOW
14894,30.08,78.275,29.060725366876312,LOW
14895,30.072,78.29,31.020146750524106,LOW
14896,30.3398,78.0644,25.332410901467508,LOW
14897,30.3398,78.0644,25.332410901467508,LOW
14898,30.3165,78.0322,25.635656184486372,LOW
14899,30.3165,78.0322,25.635656184486372,LOW
14900,30.3245,78.0425,26.871486373165617,LOW
14901,30.3245,78.0425,26.871486373165617,LOW
14902,30.275,78.02,30.354331236897277,LOW
14903,30.275,78.02,30.354331236897277,LOW
14904,30.3058,77.9958,18.319446540880502,LOW
14905,30.3058,77.9958,18.319446540880502,LOW
14906,30.36,77.98,28.735274633123687,LOW
14907,30.36,77.98,28.735274633123687,LOW
14908,30.35,78.055,24.164364779874212,LOW
14909,30.35,78.055,24.164364779874212,LOW
14910,30.3121,78.0432,34.383677148846964,LOW
14911,30.3121,78.0432,34.383677148846964,LOW
14912,30.3272,78.0612,18.839366876310272,LOW
14913,30.3272,78.0612,18.839366876310272,LOW
14914,30.3348,77.9962,33.29519077568134,LOW
14915,30.3348,77.9962,33.29519077568134,LOW
14916,30.3215,78.041,26.871486373165617,LOW
14917,30.3215,78.041,26.871486373165617,LOW
14918,30.362,78.048,23.10503983228512,LOW
14919,30.362,78.048,23.10503983228512,LOW
14920,30.385,78.065,25.9197106918239,LOW
14921,30.385,78.065,25.9197106918239,LOW
14922,29.9582,78.1642,23.310075471698113,LOW
14923,29.9582,78.1642,23.310075471698113,LOW
14924,29.92,78.14,34.75327463312369,LOW
14925,29.92,78.14,34.75327463312369,LOW
14926,29.945,78.155,22.17938155136268,LOW
14927,29.945,78.155,22.17938155136268,LOW
14928,29.98,78.135,25.075744234800844,LOW
14929,29.98,78.135,25.075744234800844,LOW
14930,29.965,78.12,25.248872117400417,LOW
14931,29.965,78.12,25.248872117400417,LOW
14932,29.946,78.162,22.17938155136268,LOW
14933,29.946,78.162,22.17938155136268,LOW
14934,29.93,78.15,17.09061215932914,LOW
14935,29.93,78.15,17.09061215932914,LOW
14936,29.91,78.125,35.5919748427673,LOW
14937,29.91,78.125,35.5919748427673,LOW
14938,30.127,78.324,21.078775681341718,LOW
14939,30.127,78.324,21.078775681341718,LOW
14940,30.1058,78.2983,21.358999999999998,LOW
14941,30.1058,78.2983,21.358999999999998,LOW
14942,30.095,78.28,28.776658280922433,LOW
14943,30.095,78.28,28.776658280922433,LOW
14944,30.118,78.305,14.674285115303983,LOW
14945,30.118,78.305,14.674285115303983,LOW
14946,30.102,78.3,21.358999999999998,LOW
14947,30.102,78.3,21.358999999999998,LOW
14948,30.08,78.275,29.060725366876312,LOW
14949,30.08,78.275,29.060725366876312,LOW
14950,30.072,78.29,31.020146750524106,LOW
14951,30.072,78.29,31.020146750524106,LOW
14952,30.3398,78.0644,25.332410901467508,LOW
14953,30.3165,78.0322,25.635656184486372,LOW
14954,30.3245,78.0425,26.871486373165617,LOW
14955,30.275,78.02,30.354331236897277,LOW
14956,30.3058,77.9958,18.319446540880502,LOW
14957,30.36,77.98,28.735274633123687,LOW
14958,30.35,78.055,24.164364779874212,LOW
14959,30.3121,78.0432,34.383677148846964,LOW
14960,30.3272,78.0612,18.839366876310272,LOW
14961,30.3348,77.9962,33.29519077568134,LOW
14962,30.3215,78.041,26.871486373165617,LOW
14963,30.362,78.048,23.10503983228512,LOW
14964,30.385,78.065,25.9197106918239,LOW
14965,29.9582,78.1642,23.310075471698113,LOW
14966,29.92,78.14,34.75327463312369,LOW
14967,29.945,78.155,22.17938155136268,LOW
14968,29.98,78.135,25.075744234800844,LOW
14969,29.965,78.12,25.248872117400417,LOW
14970,29.946,78.162,22.17938155136268,LOW
14971,29.93,78.15,17.09061215932914,LOW
14972,29.91,78.125,35.5919748427673,LOW
14973,30.127,78.324,21.078775681341718,LOW
14974,30.1058,78.2983,21.358999999999998,LOW
14975,30.095,78.28,28.776658280922433,LOW
14976,30.118,78.305,14.674285115303983,LOW
14977,30.102,78.3,21.358999999999998,LOW
14978,30.08,78.275,29.060725366876312,LOW
14979,30.072,78.29,31.020146750524106,LOW
14980,30.3398,78.0644,25.332410901467508,LOW
14981,30.3165,78.0322,25.635656184486372,LOW
14982,30.3245,78.0425,26.871486373165617,LOW
14983,30.275,78.02,30.354331236897277,LOW
14984,30.3058,77.9958,18.319446540880502,LOW
14985,30.36,77.98,28.735274633123687,LOW
14986,30.35,78.055,24.164364779874212,LOW
14987,30.3121,78.0432,34.383677148846964,LOW
14988,30.3272,78.0612,18.839366876310272,LOW
14989,30.3348,77.9962,33.29519077568134,LOW
14990,30.3215,78.041,26.871486373165617,LOW
14991,30.362,78.048,23.10503983228512,LOW
14992,30.385,78.065,25.9197106918239,LOW
14993,29.9582,78.1642,23.310075471698113,LOW
14994,29.92,78.14,34.75327463312369,LOW
14995,29.945,78.155,22.17938155136268,LOW
14996,29.98,78.135,25.075744234800844,LOW
14997,29.965,78.12,25.248872117400417,LOW
14998,29.946,78.162,22.17938155136268,LOW
14999,29.93,78.15,17.09061215932914,LOW
15000,29.91,78.125,35.5919748427673,LOW
15001,30.127,78.324,21.078775681341718,LOW
15002,30.1058,78.2983,21.358999999999998,LOW
15003,30.095,78.28,28.776658280922433,LOW
15004,30.118,78.305,14.674285115303983,LOW
15005,30.102,78.3,21.358999999999998,LOW
15006,30.08,78.275,29.060725366876312,LOW
15007,30.072,78.29,31.020146750524106,LOW
15008,30.3398,78.0644,25.332410901467508,LOW
15009,30.3165,78.0322,25.635656184486372,LOW
15010,30.3245,78.0425,26.871486373165617,LOW
15011,30.275,78.02,30.354331236897277,LOW
15012,30.3058,77.9958,18.319446540880502,LOW
15013,30.36,77.98,28.735274633123687,LOW
15014,30.35,78.055,24.164364779874212,LOW
15015,30.3121,78.0432,34.383677148846964,LOW
15016,30.3272,78.0612,18.839366876310272,LOW
15017,30.3348,77.9962,33.29519077568134,LOW
15018,30.3215,78.041,26.871486373165617,LOW
15019,30.362,78.048,23.10503983228512,LOW
15020,30.385,78.065,25.9197106918239,LOW
15021,29.9582,78.1642,23.310075471698113,LOW
15022,29.92,78.14,34.75327463312369,LOW
15023,29.945,78.155,22.17938155136268,LOW
15024,29.98,78.135,25.075744234800844,LOW
15025,29.965,78.12,25.248872117400417,LOW
15026,29.946,78.162,22.17938155136268,LOW
15027,29.93,78.15,17.09061215932914,LOW
15028,29.91,78.125,35.5919748427673,LOW
15029,30.127,78.324,21.078775681341718,LOW
15030,30.1058,78.2983,21.358999999999998,LOW
15031,30.095,78.28,28.776658280922433,LOW
15032,30.118,78.305,14.674285115303983,LOW
15033,30.102,78.3,21.358999999999998,LOW
15034,30.08,78.275,29.060725366876312,LOW
15035,30.072,78.29,31.020146750524106,LOW
15036,30.3398,78.0644,25.332410901467508,LOW
15037,30.3165,78.0322,25.635656184486372,LOW
15038,30.3245,78.0425,26.871486373165617,LOW
15039,30.275,78.02,30.354331236897277,LOW
15040,30.3058,77.9958,18.319446540880502,LOW
15041,30.36,77.98,28.735274633123687,LOW
15042,30.35,78.055,24.164364779874212,LOW
15043,30.3121,78.0432,34.383677148846964,LOW
15044,30.3272,78.0612,18.839366876310272,LOW
15045,30.3348,77.9962,33.29519077568134,LOW
15046,30.3215,78.041,26.871486373165617,LOW
15047,30.362,78.048,23.10503983228512,LOW
15048,30.385,78.065,25.9197106918239,LOW
15049,29.9582,78.1642,23.310075471698113,LOW
15050,29.92,78.14,34.75327463312369,LOW
15051,29.945,78.155,22.17938155136268,LOW
15052,29.98,78.135,25.075744234800844,LOW
15053,29.965,78.12,25.248872117400417,LOW
15054,29.946,78.162,22.17938155136268,LOW
15055,29.93,78.15,17.09061215932914,LOW
15056,29.91,78.125,35.5919748427673,LOW
15057,30.127,78.324,21.078775681341718,LOW
15058,30.1058,78.2983,21.358999999999998,LOW
15059,30.095,78.28,28.776658280922433,LOW
15060,30.118,78.305,14.674285115303983,LOW
15061,30.102,78.3,21.358999999999998,LOW
15062,30.08,78.275,29.060725366876312,LOW
15063,30.072,78.29,31.020146750524106,LOW
15064,30.3398,78.0644,25.332410901467508,LOW
15065,30.3398,78.0644,25.332410901467508,LOW
15066,30.3165,78.0322,25.635656184486372,LOW
15067,30.3165,78.0322,25.635656184486372,LOW
15068,30.3245,78.0425,26.871486373165617,LOW
15069,30.3245,78.0425,26.871486373165617,LOW
15070,30.275,78.02,30.354331236897277,LOW
15071,30.275,78.02,30.354331236897277,LOW
15072,30.3058,77.9958,18.319446540880502,LOW
15073,30.3058,77.9958,18.319446540880502,LOW
15074,30.36,77.98,28.735274633123687,LOW
15075,30.36,77.98,28.735274633123687,LOW
15076,30.35,78.055,24.164364779874212,LOW
15077,30.35,78.055,24.164364779874212,LOW
15078,30.3121,78.0432,34.383677148846964,LOW
15079,30.3121,78.0432,34.383677148846964,LOW
15080,30.3272,78.0612,18.839366876310272,LOW
15081,30.3272,78.0612,18.839366876310272,LOW
15082,30.3348,77.9962,33.29519077568134,LOW
15083,30.3348,77.9962,33.29519077568134,LOW
15084,30.3215,78.041,26.871486373165617,LOW
15085,30.3215,78.041,26.871486373165617,LOW
15086,30.362,78.048,23.10503983228512,LOW
15087,30.362,78.048,23.10503983228512,LOW
15088,30.385,78.065,25.9197106918239,LOW
15089,30.385,78.065,25.9197106918239,LOW
15090,29.9582,78.1642,23.310075471698113,LOW
15091,29.9582,78.1642,23.310075471698113,LOW
15092,29.92,78.14,34.75327463312369,LOW
15093,29.92,78.14,34.75327463312369,LOW
15094,29.945,78.155,22.17938155136268,LOW
15095,29.945,78.155,22.17938155136268,LOW
15096,29.98,78.135,25.075744234800844,LOW
15097,29.98,78.135,25.075744234800844,LOW
15098,29.965,78.12,25.248872117400417,LOW
15099,29.965,78.12,25.248872117400417,LOW
15100,29.946,78.162,22.17938155136268,LOW
15101,29.946,78.162,22.17938155136268,LOW
15102,29.93,78.15,17.09061215932914,LOW
15103,29.93,78.15,17.09061215932914,LOW
15104,29.91,78.125,35.5919748427673,LOW
15105,29.91,78.125,35.5919748427673,LOW
15106,30.127,78.324,21.078775681341718,LOW
15107,30.127,78.324,21.078775681341718,LOW
15108,30.1058,78.2983,21.358999999999998,LOW
15109,30.1058,78.2983,21.358999999999998,LOW
15110,30.095,78.28,28.776658280922433,LOW
15111,30.095,78.28,28.776658280922433,LOW
15112,30.118,78.305,14.674285115303983,LOW
15113,30.118,78.305,14.674285115303983,LOW
15114,30.102,78.3,21.358999999999998,LOW
15115,30.102,78.3,21.358999999999998,LOW
15116,30.08,78.275,29.060725366876312,LOW
15117,30.08,78.275,29.060725366876312,LOW
15118,30.072,78.29,31.020146750524106,LOW
15119,30.072,78.29,31.020146750524106,LOW
15120,30.3398,78.0644,25.332410901467508,LOW
15121,30.3165,78.0322,25.635656184486372,LOW
15122,30.3245,78.0425,26.871486373165617,LOW
15123,30.275,78.02,30.354331236897277,LOW
15124,30.3058,77.9958,18.319446540880502,LOW
15125,30.36,77.98,28.735274633123687,LOW
15126,30.35,78.055,24.164364779874212,LOW
15127,30.3121,78.0432,34.383677148846964,LOW
15128,30.3272,78.0612,18.839366876310272,LOW
15129,30.3348,77.9962,33.29519077568134,LOW
15130,30.3215,78.041,26.871486373165617,LOW
15131,30.362,78.048,23.10503983228512,LOW
15132,30.385,78.065,25.9197106918239,LOW
15133,29.9582,78.1642,23.310075471698113,LOW
15134,29.92,78.14,34.75327463312369,LOW
15135,29.945,78.155,22.17938155136268,LOW
15136,29.98,78.135,25.075744234800844,LOW
15137,29.965,78.12,25.248872117400417,LOW
15138,29.946,78.162,22.17938155136268,LOW
15139,29.93,78.15,17.09061215932914,LOW
15140,29.91,78.125,35.5919748427673,LOW
15141,30.127,78.324,21.078775681341718,LOW
15142,30.1058,78.2983,21.358999999999998,LOW
15143,30.095,78.28,28.776658280922433,LOW
15144,30.118,78.305,14.674285115303983,LOW
15145,30.102,78.3,21.358999999999998,LOW
15146,30.08,78.275,29.060725366876312,LOW
15147,30.072,78.29,31.020146750524106,LOW
15148,30.3398,78.0644,25.332410901467508,LOW
15149,30.3165,78.0322,25.635656184486372,LOW
15150,30.3245,78.0425,26.871486373165617,LOW
15151,30.275,78.02,30.354331236897277,LOW
15152,30.3058,77.9958,18.319446540880502,LOW
15153,30.36,77.98,28.735274633123687,LOW
15154,30.35,78.055,24.164364779874212,LOW
15155,30.3121,78.0432,34.383677148846964,LOW
15156,30.3272,78.0612,18.839366876310272,LOW
15157,30.3348,77.9962,33.29519077568134,LOW
15158,30.3215,78.041,26.871486373165617,LOW
15159,30.362,78.048,23.10503983228512,LOW
15160,30.385,78.065,25.9197106918239,LOW
15161,29.9582,78.1642,23.310075471698113,LOW
15162,29.92,78.14,34.75327463312369,LOW
15163,29.945,78.155,22.17938155136268,LOW
15164,29.98,78.135,25.075744234800844,LOW
15165,29.965,78.12,25.248872117400417,LOW
15166,29.946,78.162,22.17938155136268,LOW
15167,29.93,78.15,17.09061215932914,LOW
15168,29.91,78.125,35.5919748427673,LOW
15169,30.127,78.324,21.078775681341718,LOW
15170,30.1058,78.2983,21.358999999999998,LOW
15171,30.095,78.28,28.776658280922433,LOW
15172,30.118,78.305,14.674285115303983,LOW
15173,30.102,78.3,21.358999999999998,LOW
15174,30.08,78.275,29.060725366876312,LOW
15175,30.072,78.29,31.020146750524106,LOW
15176,30.3398,78.0644,25.332410901467508,LOW
15177,30.3165,78.0322,25.635656184486372,LOW
15178,30.3245,78.0425,26.871486373165617,LOW
15179,30.275,78.02,30.354331236897277,LOW
15180,30.3058,77.9958,18.319446540880502,LOW
15181,30.36,77.98,28.735274633123687,LOW
15182,30.35,78.055,24.164364779874212,LOW
15183,30.3121,78.0432,34.383677148846964,LOW
15184,30.3272,78.0612,18.839366876310272,LOW
15185,30.3348,77.9962,33.29519077568134,LOW
15186,30.3215,78.041,26.871486373165617,LOW
15187,30.362,78.048,23.10503983228512,LOW
15188,30.385,78.065,25.9197106918239,LOW
15189,29.9582,78.1642,23.310075471698113,LOW
15190,29.92,78.14,34.75327463312369,LOW
15191,29.945,78.155,22.17938155136268,LOW
15192,29.98,78.135,25.075744234800844,LOW
15193,29.965,78.12,25.248872117400417,LOW
15194,29.946,78.162,22.17938155136268,LOW
15195,29.93,78.15,17.09061215932914,LOW
15196,29.91,78.125,35.5919748427673,LOW
15197,30.127,78.324,21.078775681341718,LOW
15198,30.1058,78.2983,21.358999999999998,LOW
15199,30.095,78.28,28.776658280922433,LOW
15200,30.118,78.305,14.674285115303983,LOW
15201,30.102,78.3,21.358999999999998,LOW
15202,30.08,78.275,29.060725366876312,LOW
15203,30.072,78.29,31.020146750524106,LOW
15204,30.3398,78.0644,25.332410901467508,LOW
15205,30.3165,78.0322,25.635656184486372,LOW
15206,30.3245,78.0425,26.871486373165617,LOW
15207,30.275,78.02,30.354331236897277,LOW
15208,30.3058,77.9958,18.319446540880502,LOW
15209,30.36,77.98,28.735274633123687,LOW
15210,30.35,78.055,24.164364779874212,LOW
15211,30.3121,78.0432,34.383677148846964,LOW
15212,30.3272,78.0612,18.839366876310272,LOW
15213,30.3348,77.9962,33.29519077568134,LOW
15214,30.3215,78.041,26.871486373165617,LOW
15215,30.362,78.048,23.10503983228512,LOW
15216,30.385,78.065,25.9197106918239,LOW
15217,29.9582,78.1642,23.310075471698113,LOW
15218,29.92,78.14,34.75327463312369,LOW
15219,29.945,78.155,22.17938155136268,LOW
15220,29.98,78.135,25.075744234800844,LOW
15221,29.965,78.12,25.248872117400417,LOW
15222,29.946,78.162,22.17938155136268,LOW
15223,29.93,78.15,17.09061215932914,LOW
15224,29.91,78.125,35.5919748427673,LOW
15225,30.127,78.324,21.078775681341718,LOW
15226,30.1058,78.2983,21.358999999999998,LOW
15227,30.095,78.28,28.776658280922433,LOW
15228,30.118,78.305,14.674285115303983,LOW
15229,30.102,78.3,21.358999999999998,LOW
15230,30.08,78.275,29.060725366876312,LOW
15231,30.072,78.29,31.020146750524106,LOW
15232,30.3398,78.0644,25.332410901467508,LOW
15233,30.3165,78.0322,25.635656184486372,LOW
15234,30.3245,78.0425,26.871486373165617,LOW
15235,30.275,78.02,30.354331236897277,LOW
15236,30.3058,77.9958,18.319446540880502,LOW
15237,30.36,77.98,28.735274633123687,LOW
15238,30.35,78.055,24.164364779874212,LOW
15239,30.3121,78.0432,34.383677148846964,LOW
15240,30.3272,78.0612,18.839366876310272,LOW
15241,30.3348,77.9962,33.29519077568134,LOW
15242,30.3215,78.041,26.871486373165617,LOW
15243,30.362,78.048,23.10503983228512,LOW
15244,30.385,78.065,25.9197106918239,LOW
15245,29.9582,78.1642,23.310075471698113,LOW
15246,29.92,78.14,34.75327463312369,LOW
15247,29.945,78.155,22.17938155136268,LOW
15248,29.98,78.135,25.075744234800844,LOW
15249,29.965,78.12,25.248872117400417,LOW
15250,29.946,78.162,22.17938155136268,LOW
15251,29.93,78.15,17.09061215932914,LOW
15252,29.91,78.125,35.5919748427673,LOW
15253,30.127,78.324,21.078775681341718,LOW
15254,30.1058,78.2983,21.358999999999998,LOW
15255,30.095,78.28,28.776658280922433,LOW
15256,30.118,78.305,14.674285115303983,LOW
15257,30.102,78.3,21.358999999999998,LOW
15258,30.08,78.275,29.060725366876312,LOW
15259,30.072,78.29,31.020146750524106,LOW
15260,30.3398,78.0644,25.332410901467508,LOW
15261,30.3165,78.0322,25.635656184486372,LOW
15262,30.3245,78.0425,26.871486373165617,LOW
15263,30.275,78.02,30.354331236897277,LOW
15264,30.3058,77.9958,18.319446540880502,LOW
15265,30.36,77.98,28.735274633123687,LOW
15266,30.35,78.055,24.164364779874212,LOW
15267,30.3121,78.0432,34.383677148846964,LOW
15268,30.3272,78.0612,18.839366876310272,LOW
15269,30.3348,77.9962,33.29519077568134,LOW
15270,30.3215,78.041,26.871486373165617,LOW
15271,30.362,78.048,23.10503983228512,LOW
15272,30.385,78.065,25.9197106918239,LOW
15273,29.9582,78.1642,23.310075471698113,LOW
15274,29.92,78.14,34.75327463312369,LOW
15275,29.945,78.155,22.17938155136268,LOW
15276,29.98,78.135,25.075744234800844,LOW
15277,29.965,78.12,25.248872117400417,LOW
15278,29.946,78.162,22.17938155136268,LOW
15279,29.93,78.15,17.09061215932914,LOW
15280,29.91,78.125,35.5919748427673,LOW
15281,30.127,78.324,21.078775681341718,LOW
15282,30.1058,78.2983,21.358999999999998,LOW
15283,30.095,78.28,28.776658280922433,LOW
15284,30.118,78.305,14.674285115303983,LOW
15285,30.102,78.3,21.358999999999998,LOW
15286,30.08,78.275,29.060725366876312,LOW
15287,30.072,78.29,31.020146750524106,LOW
15288,30.3398,78.0644,25.332410901467508,LOW
15289,30.3165,78.0322,25.635656184486372,LOW
15290,30.3245,78.0425,26.871486373165617,LOW
15291,30.275,78.02,30.354331236897277,LOW
15292,30.3058,77.9958,18.319446540880502,LOW
15293,30.36,77.98,28.735274633123687,LOW
15294,30.35,78.055,24.164364779874212,LOW
15295,30.3121,78.0432,34.383677148846964,LOW
15296,30.3272,78.0612,18.839366876310272,LOW
15297,30.3348,77.9962,33.29519077568134,LOW
15298,30.3215,78.041,26.871486373165617,LOW
15299,30.362,78.048,23.10503983228512,LOW
15300,30.385,78.065,25.9197106918239,LOW
15301,29.9582,78.1642,23.310075471698113,LOW
15302,29.92,78.14,34.75327463312369,LOW
15303,29.945,78.155,22.17938155136268,LOW
15304,29.98,78.135,25.075744234800844,LOW
15305,29.965,78.12,25.248872117400417,LOW
15306,29.946,78.162,22.17938155136268,LOW
15307,29.93,78.15,17.09061215932914,LOW
15308,29.91,78.125,35.5919748427673,LOW
15309,30.127,78.324,21.078775681341718,LOW
15310,30.1058,78.2983,21.358999999999998,LOW
15311,30.095,78.28,28.776658280922433,LOW
15312,30.118,78.305,14.674285115303983,LOW
15313,30.102,78.3,21.358999999999998,LOW
15314,30.08,78.275,29.060725366876312,LOW
15315,30.072,78.29,31.020146750524106,LOW
15316,30.3398,78.0644,25.332410901467508,LOW
15317,30.3165,78.0322,25.635656184486372,LOW
15318,30.3245,78.0425,26.871486373165617,LOW
15319,30.275,78.02,30.354331236897277,LOW
15320,30.3058,77.9958,18.319446540880502,LOW
15321,30.36,77.98,28.735274633123687,LOW
15322,30.35,78.055,24.164364779874212,LOW
15323,30.3121,78.0432,34.383677148846964,LOW
15324,30.3272,78.0612,18.839366876310272,LOW
15325,30.3348,77.9962,33.29519077568134,LOW
15326,30.3215,78.041,26.871486373165617,LOW
15327,30.362,78.048,23.10503983228512,LOW
15328,30.385,78.065,25.9197106918239,LOW
15329,29.9582,78.1642,23.310075471698113,LOW
15330,29.92,78.14,34.75327463312369,LOW
15331,29.945,78.155,22.17938155136268,LOW
15332,29.98,78.135,25.075744234800844,LOW
15333,29.965,78.12,25.248872117400417,LOW
15334,29.946,78.162,22.17938155136268,LOW
15335,29.93,78.15,17.09061215932914,LOW
15336,29.91,78.125,35.5919748427673,LOW
15337,30.127,78.324,21.078775681341718,LOW
15338,30.1058,78.2983,21.358999999999998,LOW
15339,30.095,78.28,28.776658280922433,LOW
15340,30.118,78.305,14.674285115303983,LOW
15341,30.102,78.3,21.358999999999998,LOW
15342,30.08,78.275,29.060725366876312,LOW
15343,30.072,78.29,31.020146750524106,LOW
15344,30.3398,78.0644,25.332410901467508,LOW
15345,30.3165,78.0322,25.635656184486372,LOW
15346,30.3245,78.0425,26.871486373165617,LOW
15347,30.275,78.02,30.354331236897277,LOW
15348,30.3058,77.9958,18.319446540880502,LOW
15349,30.36,77.98,28.735274633123687,LOW
15350,30.35,78.055,24.164364779874212,LOW
15351,30.3121,78.0432,34.383677148846964,LOW
15352,30.3272,78.0612,18.839366876310272,LOW
15353,30.3348,77.9962,33.29519077568134,LOW
15354,30.3215,78.041,26.871486373165617,LOW
15355,30.362,78.048,23.10503983228512,LOW
15356,30.385,78.065,25.9197106918239,LOW
15357,29.9582,78.1642,23.310075471698113,LOW
15358,29.92,78.14,34.75327463312369,LOW
15359,29.945,78.155,22.17938155136268,LOW
15360,29.98,78.135,25.075744234800844,LOW
15361,29.965,78.12,25.248872117400417,LOW
15362,29.946,78.162,22.17938155136268,LOW
15363,29.93,78.15,17.09061215932914,LOW
15364,29.91,78.125,35.5919748427673,LOW
15365,30.127,78.324,21.078775681341718,LOW
15366,30.1058,78.2983,21.358999999999998,LOW
15367,30.095,78.28,28.776658280922433,LOW
15368,30.118,78.305,14.674285115303983,LOW
15369,30.102,78.3,21.358999999999998,LOW
15370,30.08,78.275,29.060725366876312,LOW
15371,30.072,78.29,31.020146750524106,LOW
15372,30.3398,78.0644,25.332410901467508,LOW
15373,30.3398,78.0644,25.332410901467508,LOW
15374,30.3165,78.0322,25.635656184486372,LOW
15375,30.3165,78.0322,25.635656184486372,LOW
15376,30.3245,78.0425,26.871486373165617,LOW
15377,30.3245,78.0425,26.871486373165617,LOW
15378,30.275,78.02,30.354331236897277,LOW
15379,30.275,78.02,30.354331236897277,LOW
15380,30.3058,77.9958,18.319446540880502,LOW
15381,30.3058,77.9958,18.319446540880502,LOW
15382,30.36,77.98,28.735274633123687,LOW
15383,30.36,77.98,28.735274633123687,LOW
15384,30.35,78.055,24.164364779874212,LOW
15385,30.35,78.055,24.164364779874212,LOW
15386,30.3121,78.0432,34.383677148846964,LOW
15387,30.3121,78.0432,34.383677148846964,LOW
15388,30.3272,78.0612,18.839366876310272,LOW
15389,30.3272,78.0612,18.839366876310272,LOW
15390,30.3348,77.9962,33.29519077568134,LOW
15391,30.3348,77.9962,33.29519077568134,LOW
15392,30.3215,78.041,26.871486373165617,LOW
15393,30.3215,78.041,26.871486373165617,LOW
15394,30.362,78.048,23.10503983228512,LOW
15395,30.362,78.048,23.10503983228512,LOW
15396,30.385,78.065,25.9197106918239,LOW
15397,30.385,78.065,25.9197106918239,LOW
15398,29.9582,78.1642,23.310075471698113,LOW
15399,29.9582,78.1642,23.310075471698113,LOW
15400,29.92,78.14,34.75327463312369,LOW
15401,29.92,78.14,34.75327463312369,LOW
15402,29.945,78.155,22.17938155136268,LOW
15403,29.945,78.155,22.17938155136268,LOW
15404,29.98,78.135,25.075744234800844,LOW
15405,29.98,78.135,25.075744234800844,LOW
15406,29.965,78.12,25.248872117400417,LOW
15407,29.965,78.12,25.248872117400417,LOW
15408,29.946,78.162,22.17938155136268,LOW
15409,29.946,78.162,22.17938155136268,LOW
15410,29.93,78.15,17.09061215932914,LOW
15411,29.93,78.15,17.09061215932914,LOW
15412,29.91,78.125,35.5919748427673,LOW
15413,29.91,78.125,35.5919748427673,LOW
15414,30.127,78.324,21.078775681341718,LOW
15415,30.127,78.324,21.078775681341718,LOW
15416,30.1058,78.2983,21.358999999999998,LOW
15417,30.1058,78.2983,21.358999999999998,LOW
15418,30.095,78.28,28.776658280922433,LOW
15419,30.095,78.28,28.776658280922433,LOW
15420,30.118,78.305,14.674285115303983,LOW
15421,30.118,78.305,14.674285115303983,LOW
15422,30.102,78.3,21.358999999999998,LOW
15423,30.102,78.3,21.358999999999998,LOW
15424,30.08,78.275,29.060725366876312,LOW
15425,30.08,78.275,29.060725366876312,LOW
15426,30.072,78.29,31.020146750524106,LOW
15427,30.072,78.29,31.020146750524106,LOW
15428,30.3398,78.0644,25.332410901467508,LOW
15429,30.3165,78.0322,25.635656184486372,LOW
15430,30.3245,78.0425,26.871486373165617,LOW
15431,30.275,78.02,30.354331236897277,LOW
15432,30.3058,77.9958,18.319446540880502,LOW
15433,30.36,77.98,28.735274633123687,LOW
15434,30.35,78.055,24.164364779874212,LOW
15435,30.3121,78.0432,34.383677148846964,LOW
15436,30.3272,78.0612,18.839366876310272,LOW
15437,30.3348,77.9962,33.29519077568134,LOW
15438,30.3215,78.041,26.871486373165617,LOW
15439,30.362,78.048,23.10503983228512,LOW
15440,30.385,78.065,25.9197106918239,LOW
15441,29.9582,78.1642,23.310075471698113,LOW
15442,29.92,78.14,34.75327463312369,LOW
15443,29.945,78.155,22.17938155136268,LOW
